id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_confidence,subject_matter,subject_matter_confidence,candidate_gold,name,relevant_yn_gold,retweet_count,sentiment_gold,subject_matter_gold,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
8371,No candidate mentioned,1,yes,1,0,0.3605,None of the above,1,,GalacticWarming,,25,,,RT @Jerry_Holbert: Refreshing. #GOPDebates http://t.co/45eM0dXrzs http://t.co/O5W4sC7uF7,,07-08-2015 04:02,6.30E+17,"Milky Way, just past Nebulus",Atlantic Time (Canada)
8372,No candidate mentioned,0.6591,yes,1,0,0.6477,FOX News or Moderators,0.6591,,Munkykracker,,132,,,RT @RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸,,07-08-2015 04:02,6.30E+17,,Pacific Time (US & Canada)
8373,No candidate mentioned,1,yes,1,0,1,FOX News or Moderators,1,,LT_Misc,,26,,,RT @Desdemona4U: It was unfathomable that @megynkelly would ask Wasserman-Schultz to do a postmortem on the #GOPDebates. #SURREAL https://t…,,07-08-2015 04:01,6.30E+17,,Quito
8374,No candidate mentioned,1,yes,1,0,0.6966,None of the above,0.6517,,diegueno,,2,,,what working people missed in the #GOPdebates last night http://t.co/v0KyvZoPRu,,07-08-2015 04:00,6.30E+17,"San Diego, California",Pacific Time (US & Canada)
8375,Chris Christie,1,yes,1,0,1,Foreign Policy,0.6854,,blayne_troy,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,07-08-2015 04:00,6.30E+17,,
8376,Chris Christie,1,yes,1,0,0.6554,Foreign Policy,0.6911,,ErnestFannin,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,07-08-2015 03:59,6.30E+17,Adams county  Pa. Dist. 4,Eastern Time (US & Canada)
8377,No candidate mentioned,1,yes,1,0,1,FOX News or Moderators,1,,makeliberalscry,,116,,,RT @RWSurferGirl: So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,,07-08-2015 03:59,6.30E+17,with the Kurds & Israelis 100%,Central Time (US & Canada)
8378,No candidate mentioned,1,yes,1,1,0.6747,None of the above,0.6747,,StefaniaAlexis,,0,,,"The clear, most electable winner to emerge from the #GOPDebates? #MegynKelly",,07-08-2015 03:56,6.30E+17,"Soon to be in Stony Brook, NY",
8379,Donald Trump,0.2462,yes,0.6801,1,0.6801,FOX News or Moderators,0.2462,,claudiaalick,,2,,,RT @AndraGillespie: Still debating last night's debate? Check out my colleagues and my take at http://t.co/f8BdMvo0lW. #GOPDebate #GOPDebat…,,07-08-2015 03:56,6.30E+17,United States of America,Pacific Time (US & Canada)
8380,No candidate mentioned,0.4074,yes,0.6382,1,0.6382,None of the above,0.4074,,UppityNegreaux,,12,,,RT @fieldnegro: The happiest person in America today after watching those debates is HRC. #GOPDebates.,,07-08-2015 03:56,6.30E+17,Ruston,
8381,No candidate mentioned,0.4171,yes,0.6458,0,0.3333,FOX News or Moderators,0.4171,,07Codeman,,142,,,RT @RWSurferGirl: We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate  #GOPDebates,,07-08-2015 03:53,6.30E+17,,
8382,No candidate mentioned,1,yes,1,1,1,None of the above,1,,AdamAmbrogi,,2,,,RT @AndraGillespie: Still debating last night's debate? Check out my colleagues and my take at http://t.co/f8BdMvo0lW. #GOPDebate #GOPDebat…,,07-08-2015 03:53,6.30E+17,"Washington, DC",Eastern Time (US & Canada)
8383,Ben Carson,0.6437,yes,1,1,0.6897,None of the above,1,,olakunlesoriyan,,1,,,FREEDOM is NOT FREE...and we MUST FIGHT for it EVERYDAY--@RealBenCarson  #GOPDebates #AfroWays #RandomThoughts #SoriyanChats,,07-08-2015 03:53,6.30E+17,..GLOBAL CITIZEN..,London
8384,Donald Trump,0.4253,yes,0.6522,0,0.6522,Foreign Policy,0.4253,,carreramae,,8,,,"RT @SupermanHotMale: You liar, Trump, You came out against the war in Iraq because your other businesses went belly up #GopDebates",,07-08-2015 03:51,6.30E+17,Republicans a terrorist group,
8385,Ben Carson,1,yes,1,1,0.6274,None of the above,1,,grapeofgod,,0,,,"Carson, Rubio, Fiorina, &amp; Cruz won the night. #GOPDebates",,07-08-2015 03:49,6.30E+17,Winchester Virginia,Atlantic Time (Canada)
8386,No candidate mentioned,1,yes,1,0,1,FOX News or Moderators,1,,Perfectly_Laura,,132,,,RT @RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸,,07-08-2015 03:48,6.30E+17,☼  East Texas♥ ,Mountain Time (US & Canada)
8387,No candidate mentioned,1,yes,1,0,1,FOX News or Moderators,1,,shon_diamonds,,157,,,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",,07-08-2015 03:48,6.30E+17,northern va,Central Time (US & Canada)
8388,No candidate mentioned,0.6593,yes,1,0,1,None of the above,0.6593,,fieldnegro,,1,,,"So now we know who uncle Rupert does NOT want to be the republican nominee. Mr Bad Hair, that would be you. #GOPDebates",,07-08-2015 03:48,6.30E+17,Philadelphia,Eastern Time (US & Canada)
8389,Ted Cruz,1,yes,1,1,1,None of the above,1,,CulperRing711,,0,,,"My order: Cruz, Rubio, Carson, Walker, and I think Rand did okay. #GOPDebate #GOPDebates Trump hurt himself. Jeb didn't do much.",,07-08-2015 03:47,6.30E+17,"Tampa, FL",
8390,No candidate mentioned,0.4074,yes,0.6383,0,0.6383,FOX News or Moderators,0.4074,,WoolardLynda,,116,,,RT @RWSurferGirl: So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,,07-08-2015 03:46,6.30E+17,,
8391,No candidate mentioned,1,yes,1,1,0.6667,None of the above,1,,AlyssiaMcCain,,0,,,"@billmaher oh, that's what I did wrong.....not get drunk prior to watching the #GOPDebates",,07-08-2015 03:45,6.30E+17,,Eastern Time (US & Canada)
8392,Chris Christie,1,yes,1,0,1,None of the above,0.6703,,HomerWhite,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,07-08-2015 03:45,6.30E+17,,Tehran
8393,No candidate mentioned,1,yes,1,1,0.6506,FOX News or Moderators,1,,sassylassee,,116,,,RT @RWSurferGirl: So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,,07-08-2015 03:42,6.30E+17,Out there~,Quito
8394,No candidate mentioned,0.4589,yes,0.6774,1,0.6774,None of the above,0.4589,,fieldnegro,,12,,,The happiest person in America today after watching those debates is HRC. #GOPDebates.,,07-08-2015 03:40,6.30E+17,Philadelphia,Eastern Time (US & Canada)
8395,No candidate mentioned,0.4062,yes,0.6374,1,0.6374,None of the above,0.4062,,trybal1,,0,,,Just finished watching the #gopdebates. http://t.co/VIs5kaO3R1,,07-08-2015 03:40,6.30E+17,Chicago-Austin,Mountain Time (US & Canada)
8396,Chris Christie,1,yes,1,0,1,None of the above,0.695,,Wfenglish,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,07-08-2015 03:39,6.30E+17,,
8397,No candidate mentioned,1,yes,1,1,0.6492,None of the above,1,,Cuddlebear19,,66,,,RT @DonnieWahlberg: Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,,07-08-2015 03:38,6.30E+17,"Boston, Massachusetts",
8398,No candidate mentioned,1,yes,1,0,1,FOX News or Moderators,1,,Catawba_Skies,,132,,,RT @RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸,,07-08-2015 03:37,6.30E+17,Sullivan's Island,Eastern Time (US & Canada)
8399,No candidate mentioned,1,yes,1,1,1,None of the above,1,,LarissaLawrenc8,,66,,,RT @DonnieWahlberg: Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,,07-08-2015 03:36,6.30E+17,,
8400,Donald Trump,0.3989,yes,0.6316,0,0.6316,None of the above,0.3989,,ktoldz,,19,,,RT @BettyFckinWhite: So Donald Trump is Biff from Back to the Future 2? #GOPDebates #womensrights  #combover http://t.co/IS9GYB7P31,,07-08-2015 03:28,6.30E+17,905 to the 613,Eastern Time (US & Canada)
8401,No candidate mentioned,0.6854,yes,1,1,0.6854,None of the above,0.6854,,AndraGillespie,,2,,,Still debating last night's debate? Check out my colleagues and my take at http://t.co/f8BdMvo0lW. #GOPDebate #GOPDebates,,07-08-2015 03:27,6.30E+17,,
8402,John Kasich,1,yes,1,1,1,None of the above,1,,PerryPokanutt,,0,,,not a republican ( #ClownCarCrew ) but #JohnKasich held his own last night probably the best candidate on stage for the #GOPDebates @AP @CNN,,07-08-2015 03:24,6.30E+17,,
8403,Donald Trump,1,yes,1,1,0.3563,None of the above,1,,sew_4th,,72,,,"RT @larryelder: Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebat…",,07-08-2015 03:22,6.30E+17,,Quito
8404,Jeb Bush,1,yes,1,0,1,None of the above,1,,makeliberalscry,,172,,,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,,07-08-2015 03:16,6.30E+17,with the Kurds & Israelis 100%,Central Time (US & Canada)
8405,Chris Christie,1,yes,1,0,1,None of the above,0.6737,,sassylassee,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,07-08-2015 03:08,6.30E+17,Out there~,Quito
8406,No candidate mentioned,0.4245,yes,0.6515,1,0.6515,None of the above,0.4245,,JohncoRobinson,,3,,,RT @CovinoandRich: Who will have the bigger boobs? #Hooterspageant on FoxSports1 or #GOPdebates on FOX News? http://t.co/SqyOrgQAEP,,07-08-2015 03:07,6.30E+17,,
8407,Donald Trump,1,yes,1,1,0.6569,FOX News or Moderators,0.6762,,Nelsonquist,,72,,,"RT @larryelder: Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebat…",,07-08-2015 03:05,6.30E+17,,
8408,Chris Christie,1,yes,1,0,1,Foreign Policy,1,,jrmadmen,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,07-08-2015 03:04,6.30E+17,Boston MA,
8409,No candidate mentioned,1,yes,1,0,1,FOX News or Moderators,1,,RobertgrizzlyP,,9,,,"RT @SupermanHotMale: This is why I don't watch Fox News, they're all assholes #GopDebates",,07-08-2015 02:58,6.30E+17,,
8410,Chris Christie,0.413,yes,0.6426,0,0.3485,,0.2297,,2eyesnears,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,07-08-2015 02:58,6.30E+17,,Eastern Time (US & Canada)
8411,No candidate mentioned,1,yes,1,0,1,FOX News or Moderators,1,,southernliving0,,142,,,RT @RWSurferGirl: We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate  #GOPDebates,,07-08-2015 02:55,6.30E+17,Virginia,
8412,No candidate mentioned,1,yes,1,0,0.6705,Religion,0.6705,,Jaade_Dragon,,13,,,"RT @Just_JDreaming: Fox to Presidential Candidates: So lets all talk about God for a second.
 
Founding Fathers:
Jesus: 
#GOPDebates http:/…",,07-08-2015 02:55,6.30E+17,Salamandastron,Eastern Time (US & Canada)
8413,No candidate mentioned,1,yes,1,0,1,FOX News or Moderators,1,,Erosunique,,116,,,RT @RWSurferGirl: So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,,07-08-2015 02:54,6.30E+17,Milan-Italy,Rome
8414,No candidate mentioned,1,yes,1,0,1,Women's Issues (not abortion though),0.6126,,rene_horton,,36,,,"RT @monaeltahawy: Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand  #…",,07-08-2015 02:51,6.30E+17,,Melbourne
8415,Ted Cruz,1,yes,1,1,1,None of the above,1,,Circle_R185,,65,,,"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates http://t.co/8S67pz8a4A",,07-08-2015 02:47,6.30E+17,Army Commendation Medal,Central Time (US & Canada)
8416,No candidate mentioned,1,yes,1,0,1,FOX News or Moderators,1,,NickBrooks74,,116,,,RT @RWSurferGirl: So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,,07-08-2015 02:46,6.30E+17,"New York, USA",Eastern Time (US & Canada)
8417,No candidate mentioned,0.4698,yes,0.6854,0,0.3483,FOX News or Moderators,0.4698,,anitaDlivaditis,,0,,,@FoxNews fumbles the #GOPDebates #FOXNEWSDEBATE #FoxNewsFumbles,,07-08-2015 02:45,6.30E+17,cyprus,
8418,No candidate mentioned,0.394,yes,0.6277,1,0.6277,None of the above,0.394,,misz_india,,2,,,"RT @TheYBF: While the #GOPDebates we're going down Thursday night, #KanyeWest and his wife #KimKardashian were… https://t.co/1MpjlqTg37",,07-08-2015 02:40,6.30E+17,in my skin #TeamTaurus,Hawaii
8419,Chris Christie,1,yes,1,0,1,Foreign Policy,0.6949,,bigsexy_tote,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,07-08-2015 02:38,6.30E+17,"East side of Vineland, NJ",
8420,No candidate mentioned,1,yes,1,0,1,FOX News or Moderators,1,,ARepublic,,116,,,RT @RWSurferGirl: So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,,07-08-2015 02:38,6.30E+17,Somewhere in Arizona,Arizona
8421,Chris Christie,1,yes,1,0,1,Foreign Policy,0.6404,,pbbing247,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,07-08-2015 02:34,6.30E+17,DALLAS TX-HOME OF THE COWBOYS,Central Time (US & Canada)
8422,No candidate mentioned,0.4264,yes,0.653,1,0.653,None of the above,0.4264,,hhaiya50,,0,,,“Are We Being Punk’d?” Twitter Has A Field Day With Round 1 Of The #GOPDebates - http://t.co/qR65oEatxN,,07-08-2015 02:33,6.30E+17,Worldwide,Nairobi
8423,No candidate mentioned,1,yes,1,0,0.6867,FOX News or Moderators,0.6627,,AndrewsHarley,,116,,,RT @RWSurferGirl: So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,,07-08-2015 02:32,6.30E+17,,
8424,No candidate mentioned,1,yes,1,0,0.6382,None of the above,1,,NerdyderdyRVA,,0,,,Tech giants turn to fed agents baaaack to back. Losin pieces of your privacy baaaaack to back. #GOPdebates #MeekvsDrake,,07-08-2015 02:32,6.30E+17,"Richmond, VA",Atlantic Time (Canada)
8425,No candidate mentioned,1,yes,1,0,1,Foreign Policy,1,,ogga1111q,,57,,,RT @PamelaGeller: Jim Gilmore is clueless on #ISIS. It's not a state? They already rule an area larger than the United Kingdom.  #GOPdebates,,07-08-2015 02:32,6.30E+17,Norge,
8426,No candidate mentioned,1,yes,1,0,1,None of the above,1,,NerdyderdyRVA,,0,,,The #GOP fuck-ups goin' baaaack to back. Keep the wars goin' baaaaack to back. #GOPDebates #MeekvsDrake,,07-08-2015 02:27,6.30E+17,"Richmond, VA",Atlantic Time (Canada)
8427,Donald Trump,1,yes,1,0,0.6566,FOX News or Moderators,0.6566,,helenehrenhofer,,72,,,"RT @larryelder: Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebat…",,07-08-2015 02:25,6.30E+17,,Central Time (US & Canada)
8428,Ben Carson,1,yes,1,1,0.6792,None of the above,1,,frydguy,,10,,,"RT @kwrcrow: Dr. Carson remark on DC having half a brain, best line #GOPDebates.",,07-08-2015 02:23,6.30E+17,Land of Aaaahhs,Central Time (US & Canada)
8429,Donald Trump,1,yes,1,1,0.3518,FOX News or Moderators,0.6482,,DobryJoe,,72,,,"RT @larryelder: Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebat…",,07-08-2015 02:20,6.30E+17,,
8430,Donald Trump,1,yes,1,0,0.6535,FOX News or Moderators,0.6554,,mpg25mary,,72,,,"RT @larryelder: Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebat…",,07-08-2015 02:20,6.30E+17,,
8431,No candidate mentioned,1,yes,1,0,1,FOX News or Moderators,1,,NoLibsZone,,116,,,RT @RWSurferGirl: So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,,07-08-2015 02:17,6.30E+17,Exposing USA Evil Dictator ,Central Time (US & Canada)
8432,Donald Trump,1,yes,1,0,0.6628,None of the above,0.6628,,JamesGaryDean,,72,,,"RT @larryelder: Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebat…",,07-08-2015 02:16,6.30E+17,"Louisiana, USA",Central Time (US & Canada)
8433,Donald Trump,1,yes,1,1,0.649,FOX News or Moderators,0.6814,,BellaDashwood,,72,,,"RT @larryelder: Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebat…",,07-08-2015 02:16,6.30E+17,Living in a State of Grace,
8434,Donald Trump,1,yes,1,0,0.6556,None of the above,0.6667,,julieagannon,,72,,,"RT @larryelder: Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebat…",,07-08-2015 02:16,6.30E+17,,Pacific Time (US & Canada)
8435,Donald Trump,1,yes,1,0,0.3726,None of the above,0.6274,,fedupwithgovern,,0,,,"@MEGANKELLY

Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebates",,07-08-2015 02:16,6.30E+17,,Eastern Time (US & Canada)
8436,No candidate mentioned,1,yes,1,0,0.662,None of the above,1,,adrianlionheart,,0,,,@RepublicanSwine Too busy enjoying my life to catch #GOPDebates. Which one of these draft-dodging pricks called themselves the best patriot?,,07-08-2015 02:16,6.30E+17,,
8437,Donald Trump,1,yes,1,1,0.6667,None of the above,1,,koolkat14215,,72,,,"RT @larryelder: Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebat…",,07-08-2015 02:15,6.30E+17,Paradise Hawaii,
8438,Donald Trump,0.4209,yes,0.6488,1,0.3401,None of the above,0.4209,,AZWS,,72,,,"RT @larryelder: Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebat…",,07-08-2015 02:13,6.30E+17,Phoenix - 85020,
8439,Donald Trump,1,yes,1,1,0.6897,FOX News or Moderators,0.6552,,thatx209xguy,,72,,,"RT @larryelder: Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebat…",,07-08-2015 02:12,6.30E+17,"California, USA",
8440,No candidate mentioned,1,yes,1,0,0.6552,FOX News or Moderators,1,,EpicScene_LS,,116,,,RT @RWSurferGirl: So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,,07-08-2015 02:12,6.30E+17,Bay Area(408)✈ ATX ✈ Guatemala,Central Time (US & Canada)
8441,Donald Trump,1,yes,1,1,0.3656,FOX News or Moderators,1,,stewart757,,71,,,RT @RWSurferGirl: These debates will raise @realDonaldTrump 's ratings because Fox News is afraid of Trump and it shows. #GOPDebate #GOPDeb…,,07-08-2015 02:12,6.30E+17,,
8442,Donald Trump,1,yes,1,1,0.6295,FOX News or Moderators,1,,IAmFreedomMan,,72,,,"RT @larryelder: Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebat…",,07-08-2015 02:11,6.30E+17,"Malibu, Ca, USA",Pacific Time (US & Canada)
8443,Donald Trump,0.4395,yes,0.6629,1,0.3371,FOX News or Moderators,0.4395,,laurel720,,72,,,"RT @larryelder: Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebat…",,07-08-2015 02:11,6.30E+17,,Pacific Time (US & Canada)
